logFC	AveExpr	t	P.Value	adj.P.Val	B
CTSL1|1514	-0.315597146152568	5.92711779829194	-1.13415150460026	0.257831250852631	1	-5.48160986695369
DEPDC5|9681	0.191598371378101	4.16187672564505	1.13376298698645	0.257993913064512	1	-5.36516534136092
SPIN1|10927	0.243311592413785	7.09019661411108	1.13338823981312	0.258150877774405	1	-5.50948619709181
PIK3C2A|5286	0.293856633916914	5.3460524808911	1.13331887713162	0.25817993798199	1	-5.48244757807328
TWF1|5756	-0.362207932081364	6.79567359054252	-1.13322993753802	0.258217203476752	1	-5.50890648614888
MARCH10|162333	-1.05010176117587	-0.771930669896413	-1.13322425497134	0.258219584587248	1	-4.81980510033427
MLLT1|4298	-0.156344352234679	6.60214475748903	-1.13267293015075	0.25845067368056	1	-5.50959550769396
CCNI|10983	0.342131253046403	7.32040888372687	1.13244167107558	0.258547649389402	1	-5.50675573908108
AMPH|273	0.724108981442286	0.0298352989257317	1.13232027399702	0.25859856594741	1	-4.9051803778015
JAKMIP2|9832	0.690822804649984	-1.27651396708805	1.13229163681318	0.258610578020293	1	-4.84300918574321
MYO1C|4641	-0.281094478654217	7.80134699871201	-1.13218068985393	0.258657119194436	1	-5.50820768427785
HIRA|7290	0.271657876655929	5.46989019493888	1.13216656807088	0.258663043564526	1	-5.48873250618446
FAM110B|90362	0.681122080371208	2.00122699201928	1.13202908059497	0.258720727251809	1	-5.09182951423799
UBE2O|63893	0.201930496950436	5.99150690611119	1.13163654439129	0.258885467504294	1	-5.5059947471839
GGN|199720	0.531252947835367	-0.0198839357928986	1.13157512763135	0.258911249607496	1	-4.89200961883405
NCDN|23154	-0.342655479321865	5.63001268209261	-1.13150876549545	0.258939109738789	1	-5.46645020482813
MRPL55|128308	-0.342901556440544	6.23356492463743	-1.13125675445103	0.259044927973371	1	-5.49874044686227
PTEN|5728	0.34378607985356	6.0098753416953	1.13107997620239	0.259119174301275	1	-5.50918681809523
IL15RA|3601	-0.460769322272315	3.14803944248096	-1.130911689497	0.259189867985668	1	-5.10760521439784
MEFV|4210	-0.605667447137373	-1.39309049013966	-1.13089540854734	0.259196707981191	1	-4.81457982163644
PRKAG2|51422	-0.297027728238269	4.63535955308394	-1.13080942385439	0.259232834183831	1	-5.37128426874604
MPZL1|9019	0.251906308254259	7.30951164232039	1.13067152196048	0.259290780564229	1	-5.50956749477359
PDIK1L|149420	-0.29334192704132	3.37047540247386	-1.13065126605203	0.259299292857865	1	-5.16554263313153
APBA2|321	0.541952116384381	4.96086105791853	1.1304580010877	0.259380519848694	1	-5.47835493710344
NPC1|4864	0.261847767355928	5.2601480534469	1.13014630265126	0.259511560388016	1	-5.47942068683435
HES4|57801	0.469465365304586	3.27451038491307	1.12995504238727	0.259591990577927	1	-5.26813858663148
DYNLL2|140735	0.34710305931821	5.88734971809879	1.12990635705505	0.259612466868875	1	-5.50778705975706
FLJ33630|644873	-0.260131998598759	4.20399650637592	-1.12989991098178	0.259615178071044	1	-5.31353153436002
TBC1D7|51256	-0.226431075911927	4.77019351390891	-1.1295524354777	0.259761354582457	1	-5.39592462469911
SNRPB|6628	-0.229941860411705	7.77317761855971	-1.12951324155398	0.259777846337852	1	-5.51076381401713
VWA5B2|90113	-1.35869592945838	2.04666879557558	-1.12926673721444	0.259881585492202	1	-4.91759332074709
SSRP1|6749	0.242796568266081	7.53512790806804	1.12914653188338	0.259932183298621	1	-5.50815562288799
DMAP1|55929	-0.22854021693481	5.54782747928599	-1.12909096971758	0.259955573296141	1	-5.4719313170945
TMEM208|29100	-0.236042909869669	5.50194319021443	-1.12886328738668	0.26005143600674	1	-5.46672100127265
EIF4ENIF1|56478	0.156844003040776	4.95468502586849	1.12882074928792	0.260069348853861	1	-5.45270077035054
RAB3GAP1|22930	0.157944587233128	5.56353411086247	1.12879892407534	0.260078539811955	1	-5.49170266964942
RAB14|51552	0.208546485808229	6.22090532781313	1.12876755510929	0.260091750198698	1	-5.51301820454691
KIAA0101|9768	-0.448520541169035	4.55600779560469	-1.12868873845322	0.260124944253791	1	-5.33549646014125
FAM167A|83648	0.65363540260842	1.98429166988662	1.12860272150203	0.260161174117905	1	-5.10037292242039
ACYP2|98	-0.297237281762381	2.70700546245874	-1.1285607421641	0.260178856858625	1	-5.07490150418308
MASP2|10747	0.501684535054708	-1.03985575181702	1.12836821357921	0.260259965404809	1	-4.84885319745641
C8orf47|203111	-1.05618248818274	1.85666803153918	-1.12829572383574	0.260290508484587	1	-4.92373037925634
COL3A1|1281	0.558686986701279	9.05833890762931	1.12805918730381	0.260390188963583	1	-5.4744822664198
MRPL40|64976	-0.257957651255019	5.27216757245191	-1.12805817871914	0.260390614055044	1	-5.44865654112985
BANK1|55024	-0.603239643686448	1.57910532093716	-1.12805739520879	0.260390944284035	1	-4.92797998301389
SLC25A27|9481	0.500159023960019	2.33924930164168	1.12779229020721	0.260502695802628	1	-5.1323950647366
NLRC5|84166	-0.471433743145316	5.00137935982428	-1.12764182417668	0.260566137623432	1	-5.3960828467778
AQP9|366	-0.711135030720244	0.964888101896512	-1.1275449312786	0.260606996801363	1	-4.88342937775368
PLA2G10|8399	-0.737661261130997	1.00928633430527	-1.12742036144747	0.260659533734666	1	-4.88986849271466
GUCY2D|3000	0.693917300828106	-3.09012807569513	1.12736135411325	0.260684422464405	1	-4.80754142774128
BIN3|55909	-0.258072404423061	4.92822623540692	-1.12714202716577	0.260776946973975	1	-5.41596339913431
USP36|57602	0.198027284481745	5.66230635092728	1.12702363906343	0.260826899266656	1	-5.50032535849237
GSTT1|2952	1.35824132189334	3.85054391215336	1.12686045379475	0.260895764044602	1	-5.45404557031911
F8|2157	-0.333162018527803	2.36656278160786	-1.1268598900887	0.260896001952536	1	-5.02748181428397
ZNF17|7565	0.216253454610502	1.9903803987242	1.12685791294462	0.260896836392635	1	-5.04319223761383
ANXA8L2|244	-1.26186142496346	0.590278240036528	-1.12677321868073	0.26093258276954	1	-4.85442862340407
LDHAL6B|92483	0.498501670438247	-3.97802203365143	1.12658985429028	0.261009985903728	1	-4.78698245587379
NBPF10|100132406	0.508636779638913	7.64699239100915	1.12655862812457	0.261023168915765	1	-5.50463597424159
RNF26|79102	0.255057237853675	5.94684652407296	1.12652177524131	0.261038728002287	1	-5.51138926362965
ANXA8|653145	-1.40105160751272	1.40469514992756	-1.1263065158396	0.261129622240945	1	-4.88263199871213
ZNF506|440515	-0.743928037672645	2.77793655070612	-1.12617111066526	0.261186808957299	1	-5.03290484754686
BAP1|8314	0.170992534986174	6.51508187927408	1.1258410226483	0.261326254091513	1	-5.51898657905182
TSTA3|7264	-0.305240169628542	7.29578916206509	-1.12577212980599	0.26135536428881	1	-5.51955135676859
FAM46A|55603	0.379331760788033	3.74010862244714	1.12562885673706	0.261415910562368	1	-5.34026537709909
GATA5|140628	-1.39643523241726	-1.65872025246779	-1.12551280367296	0.261464960988535	1	-4.79824211087398
GSDMC|56169	-0.742291521166803	-0.914298666057902	-1.12540176031978	0.261511900026525	1	-4.82804872024887
C13orf34|79866	0.259011079538069	3.26873364240054	1.12532186504842	0.261545676111165	1	-5.23800584781311
AIM2|9447	-0.725957458096376	-1.20234826552615	-1.12528350891951	0.261561892414631	1	-4.81899517193719
SLC38A3|10991	0.837965855049773	0.0126510013758446	1.12510063890214	0.2616392162873	1	-4.92458613347748
TNFRSF10A|8797	0.445188787068362	2.1274105670142	1.12493703919369	0.26170840546558	1	-5.08703900296484
BOC|91653	0.522928472958473	4.80513502527981	1.12477435717164	0.261777219152469	1	-5.47194294039972
KIAA0652|9776	-0.171091344639476	6.44543466235381	-1.1247352207004	0.261793775562403	1	-5.51566184146316
PMAIP1|5366	-0.557394961045431	3.22761560415889	-1.12458248300969	0.26185839713718	1	-5.11398527231658
CCDC92|80212	-0.242264104898611	6.09793203266637	-1.12428410257159	0.261984670488455	1	-5.50572275764538
VPS13A|23230	0.321340415979967	3.99861875187736	1.12393629344678	0.262131915272433	1	-5.36795289892544
CCM2|83605	-0.251621427656335	5.93409335934336	-1.12390265265222	0.262146160132785	1	-5.49745167952782
WDR83|84292	-0.284899061850765	4.31813753736157	-1.12387770056001	0.262156726195949	1	-5.33486290095259
ZNF765|91661	0.217164206957975	3.30995562888155	1.12368557711054	0.262238091552156	1	-5.24093079626386
MCM6|4175	0.290393293365121	5.66625083455075	1.12276054429537	0.262630093799971	1	-5.50706265143491
P2RX6|9127	-0.63964981093018	-2.20869865227137	-1.12275285481443	0.26263335408558	1	-4.80471814531997
DNAH6|1768	-0.880456684719006	2.29707376180574	-1.12273051423971	0.262642826490999	1	-4.98208454511956
WDSUB1|151525	0.225757981528544	3.03543936894643	1.12272850729992	0.262643677445246	1	-5.20035417069905
STK19|8859	-0.180424005006294	4.87006539158883	-1.12266153060926	0.262672077053613	1	-5.4203597294471
NCRNA00105|80161	-0.531088448927263	2.01033055900437	-1.12235258055264	0.262803106374193	1	-4.97920572383396
ZNF496|84838	0.235249119607912	4.22639635986625	1.12225187590603	0.262845826198577	1	-5.38846997809042
LRP8|7804	0.417745845646927	3.09188173686165	1.12198290072245	0.26295995155661	1	-5.24285227579752
SF3B14|51639	0.197218059286682	6.03180019670438	1.12197639055633	0.262962714226931	1	-5.51723288609126
C18orf19|125228	0.195181168967101	3.53610054147446	1.12191616954544	0.262988270720925	1	-5.27642225146016
EVC|2121	0.384116308456655	4.03686026257899	1.12108617941808	0.263340676298783	1	-5.38351090812627
SPATA18|132671	-1.11763856051104	3.9762149090887	-1.12092889174473	0.263407496020535	1	-5.16247369879951
C2orf18|54978	-0.214475525929764	6.49940678205956	-1.12088633438185	0.263425577471482	1	-5.51992698553303
TIAL1|7073	0.19235075962022	5.98519804509911	1.12081258674301	0.263456912851653	1	-5.51721727280024
ANO2|57101	0.596143229499605	-0.667602301364103	1.12079664979468	0.263463684802821	1	-4.87184884197416
CHRM3|1131	0.499264201884843	0.971340406096163	1.12069861289021	0.263505345444291	1	-4.9741556696756
SIRT4|23409	0.277403190095658	0.272720437809726	1.12062713897518	0.26353572106376	1	-4.90452825479658
KDM6A|7403	0.280832634160332	4.54079753057769	1.12054583335098	0.263570278005394	1	-5.43233663775304
VRK3|51231	-0.20915929555496	4.96389988532302	-1.12030561185926	0.263672396574932	1	-5.43084266189045
TRIM16L|147166	-0.415795510668051	4.01401226361916	-1.12026155245624	0.263691129282805	1	-5.26658028135906
AP1G2|8906	-0.311873039274028	6.41239743760387	-1.12015286915725	0.263737342040198	1	-5.51769356590472
P4HA2|8974	0.284540384053838	5.88673718724709	1.12010677768106	0.263756942095491	1	-5.51747768851856
NUPL2|11097	-0.290710079654732	4.41083164868329	-1.12007056299158	0.26377234283032	1	-5.35093789470837
SNRPC|6631	-0.181648244795079	6.28998500135253	-1.11991450215359	0.263838716729037	1	-5.51707911051816
LRRC56|115399	-0.460309004442848	3.47864823434363	-1.11985021127613	0.263866063514244	1	-5.1810922862345
MFN2|9927	0.192927108622528	6.61410908957289	1.11978928988162	0.263891978870248	1	-5.5259052795705
GPR89B|51463	0.427108053384866	3.8566413633183	1.11961013301208	0.263968200656936	1	-5.3635560934361
AUTS2|26053	0.425633506600666	5.21662713333689	1.11942047550994	0.264048906552348	1	-5.49903695157099
COX17|10063	-0.310467102612573	4.16773701126857	-1.11935133387307	0.264078332993174	1	-5.30622327383914
SPP1|6696	-0.617235819886983	7.25137947554548	-1.11921939256444	0.264134493069923	1	-5.52595033267955
VTI1B|10490	-0.171217389625706	5.71449619263174	-1.1189093580985	0.26426649010742	1	-5.49520572059482
C6orf52|347744	-0.580175471155838	0.968865902536047	-1.11882177198025	0.264303788146734	1	-4.90051988495103
ATF6B|1388	-0.206505269642939	6.74325999823365	-1.11880457848223	0.264311110326665	1	-5.52575861350097
PTCD2|79810	0.218165382014917	2.238868795256	1.118786582493	0.264318774413539	1	-5.08122373722917
JUND|3727	-0.337339877139998	7.71113967691808	-1.11853570686224	0.264425632753331	1	-5.52423835528129
RPL23AP64|649946	0.504880246460332	-2.11738868293314	1.11843518255452	0.264468458634009	1	-4.83195863801072
SPTBN5|51332	0.411588317526212	2.13868112847565	1.11828795031395	0.264531191949798	1	-5.09404627813666
ARHGEF5|7984	0.279015589938498	5.89051754043291	1.11827347481053	0.264537360288708	1	-5.51899265135881
PPIG|9360	0.218441125340181	5.25015326745147	1.11808681491239	0.264616909223084	1	-5.48961528791833
HIST2H2AA3|8337	-0.58613529946682	7.19060978610309	-1.11760891974611	0.264820649623063	1	-5.52759153160722
MAPRE3|22924	-0.533197039310607	4.28786582582179	-1.11754690852763	0.26484709475199	1	-5.30509280941481
MIDN|90007	0.213762633647239	7.06536670738248	1.11750179358424	0.264866335493757	1	-5.52695086325269
CN5H6.4|150384	0.386468554816432	-0.971006835399175	1.11741546450538	0.264903156051727	1	-4.85670164747609
PCDHGB2|56103	0.711338463252361	0.361884265817172	1.11740567499925	0.264907331636839	1	-4.93867413746822
TNFRSF12A|51330	0.426815906647323	5.21776106391956	1.11737486791631	0.26492047229072	1	-5.49962220750913
STX17|55014	0.221897681275056	4.73411607195155	1.11727167947681	0.264964490251811	1	-5.45005069237373
ZNF146|7705	0.275130357228568	6.14733674997535	1.11703078124561	0.265067271972137	1	-5.52565937490407
VAMP3|9341	0.153170621840307	5.8362363726951	1.11690850471923	0.265119453088957	1	-5.51567240360265
PEX6|5190	-0.288556750114142	5.68318522359105	-1.11666701842421	0.265222527509064	1	-5.49106931227185
PIGX|54965	-0.304851768178116	4.42021910604704	-1.11662846228651	0.265238987127928	1	-5.35070517106027
CREBZF|58487	0.236351581903039	5.2172949436638	1.11638670528002	0.265342209353642	1	-5.49000852286041
ICA1L|130026	-0.430776067966428	3.17672822677317	-1.11629489921315	0.265381414792203	1	-5.13757555238667
DULLARD|23399	-0.155010571626791	7.09233694786164	-1.11610597155642	0.265462108273736	1	-5.53004052387629
TGFA|7039	0.507633315247478	4.11643056389225	1.1160923778892	0.265467914962991	1	-5.41532687989273
TRABD|80305	-0.30242561492433	6.43955992238114	-1.11573270548083	0.265621585087115	1	-5.52249677468435
PARL|55486	-0.208677644492132	5.50243158391353	-1.1156977478036	0.265636524048662	1	-5.4832931149696
CNGB1|1258	-0.745035282351834	-1.75877270407226	-1.11564220769133	0.26566025999207	1	-4.81790055381414
OGDHL|55753	0.556667925380349	4.69740435658745	1.11556855413501	0.265691739267912	1	-5.47642052792727
CDYL|9425	0.221987924189322	4.50724013679351	1.11520677270373	0.265846400923653	1	-5.42872464321215
NR4A1|3164	0.518577202566219	6.02249504045768	1.11516919926134	0.265862467154002	1	-5.52875159831054
TRPM5|29850	0.830459066746436	-1.45076361993144	1.11516430630111	0.265864559410678	1	-4.86014479212693
ADAMTS17|170691	-0.674958241145218	1.59840425444524	-1.11510864500666	0.265888361288845	1	-4.94530126075418
CENPM|79019	-0.40574580448903	4.58897774003181	-1.1150944620635	0.265894426433789	1	-5.36359083977538
PRAF2|11230	-0.341285336569785	6.06537410071651	-1.11508843157955	0.2658970053182	1	-5.51037708789115
PIGW|284098	0.279302600787811	2.81492919196941	1.11491841258986	0.265969719601438	1	-5.17713795168569
SNAPC3|6619	0.213471655468696	4.50804570017219	1.11467045503607	0.266075791595088	1	-5.42705776178341
C17orf28|283987	-0.314892671407912	7.46561044938652	-1.11455503556444	0.266125176058716	1	-5.53068272548691
PPP1R11|6992	-0.159707485345511	6.15050755803786	-1.11452838246036	0.26613658100926	1	-5.51934524835601
LOC148696|148696	0.462367590657425	-4.40315346301988	1.11447182892229	0.266160781574463	1	-4.78959437667173
HMGN1|3150	-0.208188342871366	7.7423608851465	-1.11444009502954	0.266174361907596	1	-5.52699554888172
CCDC101|112869	-0.281525245086317	4.5407620951232	-1.11442240685094	0.266181931668061	1	-5.37830438500063
CHAC1|79094	-0.517201922988173	3.22600893666352	-1.11441895883774	0.266183407283031	1	-5.12612489749574
CATSPER1|117144	-0.573804849922351	-1.84834778460052	-1.11430662311265	0.266231485684103	1	-4.81968663146662
SENP5|205564	0.202700083245061	5.07702650516631	1.11392116606673	0.26639650258936	1	-5.48145993492495
GLYCTK|132158	-0.681974708805687	4.29498698937844	-1.11388918235852	0.266410198223499	1	-5.28961014390245
VSIG10L|147645	0.469921087703105	1.4210329152924	1.11379015031268	0.266452607488016	1	-5.02023799919141
FAM183B|340286	0.515968484663865	-4.29956197551915	1.11375372757863	0.266468206254684	1	-4.79279615508481
B3GNT5|84002	0.407005231189023	3.91144296857209	1.11375033221263	0.266469660420517	1	-5.37928815514304
RACGAP1|29127	0.327163321880482	4.92179375634236	1.11369146566229	0.266494872633613	1	-5.47586372265784
OSGIN2|734	0.326903230223133	4.31890134632391	1.11363852703957	0.266517547358867	1	-5.41708027142026
CEP120|153241	0.285348163226109	3.59261658810718	1.11349168317748	0.266580450662925	1	-5.30915129748822
AMY1A|276	-1.54067057517086	4.16917521543278	-1.11341532140536	0.266613165711981	1	-5.1334479101132
PICK1|9463	-0.24622695269134	5.35445401455009	-1.11333281912467	0.266648514611998	1	-5.47218031867158
ZNF649|65251	0.300206365541801	3.42685985001341	1.11322164090841	0.266696155125036	1	-5.28814459023505
ATG9A|79065	0.227665364210313	6.65226112492974	1.11304996474643	0.266769730931621	1	-5.53329156789332
USP42|84132	0.181028229344477	4.03554074709619	1.11299378496651	0.266793811131634	1	-5.36486407125671
FAM175B|23172	0.181491035014861	4.01585199173187	1.11293438978142	0.266819271178693	1	-5.36118979109006
SDCBP|6386	-0.272956706275556	7.13520209548615	-1.11277712233689	0.26688669278596	1	-5.5335554237499
BCAT2|587	-0.254987126725886	5.59127021937286	-1.11276699042712	0.266891036807773	1	-5.48967427207315
CCDC14|64770	0.331561028777435	5.46092525051826	1.11267125717695	0.266932084528126	1	-5.51298663406735
VN1R1|57191	0.543764537641117	-1.61492814167592	1.11260751526645	0.266959417686023	1	-4.8501814278836
CHST4|10164	-0.94493896804898	0.0279435490240193	-1.11246899455514	0.267018823406304	1	-4.85568800944977
PIK3R3|8503	-0.347699969830683	6.7109640239586	-1.11235968225407	0.267065709321897	1	-5.52998808159421
PLXNA3|55558	0.318018379091394	5.9227686927757	1.11223050548038	0.267121122792204	1	-5.52753291901456
PCDH17|27253	0.418832773328447	2.83060968707452	1.11222967907135	0.267121477325755	1	-5.20692433131112
ART5|116969	0.783913636765022	-1.17109966793625	1.11210704804557	0.26717409024912	1	-4.86715624599624
ZNF232|7775	0.279096888114333	3.42672816261377	1.11202457206755	0.267209479309455	1	-5.28528471026821
KCNK9|51305	0.893165931221442	-1.97653795784713	1.11201805243847	0.26721227691136	1	-4.84933316578035
RPL7A|6130	-0.280247099091266	10.018606387386	-1.11199243208535	0.267223270915386	1	-5.48741213746928
TRIM47|91107	-0.371024922785893	5.2080027435354	-1.11135237886976	0.267498027069246	1	-5.45014315088711
SMAD4|4089	0.204466456581227	5.9395047963229	1.11060970791127	0.267817078834361	1	-5.52689309818445
FABP5|2171	0.51727880219741	4.52503235701088	1.11043037427734	0.267894160063508	1	-5.46220899174097
LRRC37A3|374819	0.271367566431858	3.89807956702265	1.11039545337277	0.267909171559786	1	-5.36523094153123
EEF1E1|9521	-0.241810537094254	4.18905448527702	-1.11035931936123	0.267924705148193	1	-5.33045261501058
RUNX2|860	0.627142144169571	2.53957602014687	1.11017861131139	0.26800239876624	1	-5.19516633432465
CD58|965	-0.266847052361462	3.26360022644043	-1.11012827412406	0.268024043509561	1	-5.18076498517484
C9orf30|91283	0.231617199255358	3.62983891898555	1.11010949880583	0.268032117113604	1	-5.307822870841
C2orf49|79074	0.267624843371211	2.33808655050075	1.10974890675336	0.268187208489033	1	-5.11093673669724
C14orf1|11161	-0.192014854513042	6.16898543235458	-1.10971443759321	0.26820203699232	1	-5.52433553805642
EGFLAM|133584	0.403197202914433	2.10031456880018	1.10971131024425	0.268203382394141	1	-5.0950018923127
FBXW9|84261	-0.379468632997711	4.87430734452723	-1.10964072837786	0.268233748321609	1	-5.41658203913823
CPSF1|29894	0.316353753878871	7.43555339179211	1.10925261732714	0.268400764997245	1	-5.52958560674192
HOXB8|3218	-0.938310812330901	5.11326043296776	-1.10921389044687	0.268417434362547	1	-5.38884290653697
CKB|1152	0.645770772937033	7.69532353963309	1.10914357371763	0.268447702901107	1	-5.51850725115698
TAF1|6872	0.173216905610316	5.05219985152554	1.10899541519544	0.268511486937408	1	-5.48320826557891
WDR26|80232	0.208250945097126	6.52370570462271	1.10868887139538	0.268643490998314	1	-5.53742234947322
MTHFSD|64779	-0.238709769044872	4.02643167925646	-1.1083805958463	0.268776285995831	1	-5.30936241709077
APCDD1L|164284	0.957413977481484	-1.29995692444159	1.10834802985232	0.268790317005917	1	-4.87160327813738
C20orf107|388799	-0.584912348907605	-3.11095376124915	-1.10831708977153	0.268803647962444	1	-4.79907613391785
COQ6|51004	-0.188532985504906	4.45465069819728	-1.10827003281373	0.268823923971189	1	-5.38382518025609
TMEM140|55281	-0.279106421754871	3.98791211076803	-1.10823567389766	0.268838729286219	1	-5.29210622445877
RBM8A|9939	0.20288965170187	6.68890527583156	1.10773880633506	0.269052893327619	1	-5.5389168098865
RPL12|6136	-0.315793701284612	8.97482789294821	-1.10771846092839	0.26906166528662	1	-5.51241014035279
E2F7|144455	0.466683472561092	2.66763691062681	1.10756088318899	0.269129611904024	1	-5.18723692556428
C17orf90|339229	-0.289775283138805	5.20183229650666	-1.10724714513738	0.269264929232902	1	-5.46307982873897
MRPS18C|51023	-0.190728424407449	3.75322236616103	-1.10709801101637	0.269329268251705	1	-5.26887103457757
MYH10|4628	0.293617942827664	6.70904189769456	1.10709636068715	0.269329980291422	1	-5.5395133821399
PIN4|5303	-0.28299691928026	3.96306965050794	-1.10685686104848	0.269433326943429	1	-5.29543819391947
USP15|9958	0.214944049669756	4.53675366657752	1.10683647234844	0.269442126149659	1	-5.43949519708971
C11orf54|28970	-0.315624538788845	4.07610754645109	-1.1068233156689	0.269447804318622	1	-5.30559982662505
CR2|1380	0.826517858999156	-0.259600886067395	1.10681307792329	0.269452222789194	1	-4.91427753054635
RFPL1S|10740	0.800760580757019	-1.81507156564859	1.10640348779502	0.2696290373049	1	-4.85685891910638
HNRNPM|4670	0.23678469066273	7.88398160522108	1.10632310747061	0.26966374580191	1	-5.52609550905404
LOC80154|80154	0.317224486561631	7.65260275950494	1.10618840634515	0.269721917119448	1	-5.52905073107391
ALS2CL|259173	-0.566743942596548	4.28236541746042	-1.10607324337628	0.269771657659154	1	-5.30781673060547
IFNGR1|3459	-0.228781697833806	5.39984877703406	-1.10587666680488	0.269856576528303	1	-5.48385662107429
CAMKK2|10645	0.147273251478167	5.72157551135011	1.10556448330863	0.269991474197576	1	-5.52344628463056
LOC441204|441204	0.645529143520175	-0.0534083695438493	1.10552079196011	0.270010357385638	1	-4.92291542225925
HHAT|55733	0.384976925615039	2.91989696129379	1.10544562740023	0.270042845274806	1	-5.22876152135698
ARPC3|10094	-0.339799361652524	7.27841102388226	-1.1053848477045	0.270069117659896	1	-5.54131785563918
DDX60|55601	-0.484874878336845	4.1445069822353	-1.10535993614544	0.270079886339062	1	-5.28938800764874
TARSL2|123283	0.269102325650719	2.81273687030485	1.10525296617212	0.270126130301903	1	-5.18877342333387
CPOX|1371	0.202966279730839	3.95658649434684	1.10518317953551	0.27015630255961	1	-5.36183103802374
GPR120|338557	-0.710055781860971	-2.48778346258426	-1.10509689608612	0.270193610430109	1	-4.81081011705772
NR1I3|9970	0.63974791490569	-1.37291969194336	1.10461378715923	0.270402566276893	1	-4.86499656979265
RBM38|55544	-0.386356825759185	6.53956894666212	-1.10432871944919	0.270525916969959	1	-5.53545172123393
PSMB1|5689	-0.158471156155405	7.51277597274576	-1.10429481959471	0.270540588243899	1	-5.53995744323016
NDUFS3|4722	-0.180927194882273	6.69691107772125	-1.10420799182392	0.270578168312391	1	-5.54079810982742
GBAP1|2630	-0.243161286911479	5.56662489704232	-1.10419386753671	0.270584281808514	1	-5.49798846699642
BLM|641	0.324127594880826	3.09761799921564	1.10416228009518	0.270597954326478	1	-5.23989812527863
RYBP|23429	0.215976307843952	5.63192483397484	1.10399388855471	0.270670850079401	1	-5.52357610753596
PRDM16|63976	-0.902404695705697	-0.719193889091747	-1.10372504444715	0.270787259251832	1	-4.84708619059818
C9orf45|81571	0.314376158291219	2.81156348251147	1.10354648566193	0.270864594064769	1	-5.19764740900619
FUT8|2530	0.319352571930515	4.42229339219499	1.10353756625196	0.270868457510633	1	-5.44071870055818
LSM5|23658	-0.253607865138123	4.94879322967032	-1.1035274975315	0.270872818826426	1	-5.44052918637219
RG9MTD2|93587	-0.31528541785607	2.62228605977238	-1.10333849670162	0.270954694450041	1	-5.08381924209581
C19orf43|79002	-0.238802288590016	7.55779346172346	-1.1033238976492	0.27096101950519	1	-5.54114454074871
CDC25C|995	0.362313910848175	2.64784111079617	1.10329537458533	0.270973377446984	1	-5.17515287823691
ZNF90|7643	-0.335538160990802	7.49336997259231	-1.10316051417526	0.271031812515105	1	-5.54267690041349
ATP2A1|487	0.429578041187966	0.578956362329579	1.10303079496876	0.271088028093885	1	-4.94949861314923
PDIA3|2923	-0.274045451594706	9.45796966668565	-1.10298758397147	0.271106755950584	1	-5.50772356834815
MRE11A|4361	0.250264401657945	3.71296572048006	1.10284874115501	0.271166937140099	1	-5.33339962710098
XYLT1|64131	0.53639521405504	1.45260459943567	1.10277561216828	0.271198638480697	1	-5.03843042754407
SLC25A37|51312	-0.350319668556733	4.71187420164721	-1.10273651326372	0.271215588863611	1	-5.4007524984948
INTS3|65123	-0.261305191308522	7.2426745620487	-1.10261720136393	0.271267318161449	1	-5.54410152063764
GRLF1|2909	0.242850712029906	6.29459207225263	1.10251053399514	0.271313571007816	1	-5.54252634711706
SEC14L4|284904	0.739592357089954	-1.11577214456533	1.10230416710648	0.271403070747934	1	-4.87851201820652
RPS2|6187	-0.300669493086856	11.1364220197847	-1.1023020686359	0.27140398094305	1	-5.47512950480573
LOC399959|399959	0.665081738682627	3.06533183231806	1.10220295149166	0.271446974621265	1	-5.29171120265686
APBB2|323	0.227902025648059	5.12631254898825	1.10217144059651	0.271460643969251	1	-5.49918139766799
ADAMTS3|9508	0.576540435711613	-0.00403160877018035	1.1018611263418	0.271595282858315	1	-4.92026667061862
LOC550643|550643	-0.207993339677233	4.99408655542878	-1.10176182479487	0.271638377446457	1	-5.45346361343752
BIK|638	-0.510766976501745	3.29583268758883	-1.10170453194564	0.271663243368831	1	-5.15948075422954
HIST2H3D|653604	0.531081912977881	-1.12078035737003	1.10144184426879	0.27177727368617	1	-4.87078349622543
ZNF524|147807	-0.291725557780445	4.29611449535404	-1.10142787659239	0.271783337849834	1	-5.3507810301942
PC|5091	0.332416119519317	4.1925057903707	1.10105466119605	0.271945406426186	1	-5.41781894807205
LOC201651|201651	-0.799432036746278	-1.6008884649203	-1.10103804321995	0.27195262432066	1	-4.8318853782262
CDH4|1002	-0.720568643255423	-2.60627629693269	-1.10097178798376	0.271981403102156	1	-4.81321529808536
CCDC57|284001	-0.336987357285515	5.09389741868035	-1.10081680792902	0.272048728797941	1	-5.45662226659414
RIT1|6016	0.225387301460442	4.93159619314407	1.10079425564128	0.272058526811734	1	-5.48640476265464
DYRK1B|9149	-0.26557803493921	6.06939719810521	-1.10076531069146	0.272071102522567	1	-5.52908398139402
RNF215|200312	0.219366949169347	4.13590824322512	1.10076406901702	0.272071642001754	1	-5.39965195994807
ELOVL1|64834	-0.215050959410367	6.55205315269933	-1.10065773317287	0.272117845230485	1	-5.54238729644288
SOAT1|6646	-0.394158389155375	4.84078524341954	-1.10063457265688	0.272127909257588	1	-5.4142069875409
KCNH7|90134	0.508625940368872	-4.20532887276196	1.10052309528985	0.272176353528031	1	-4.80417405175221
